Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SRD5A2	-2.88253962407022	5.23802942365199	-6.93425029425446	1.27830394333911e-07	1.99110653955866e-05	7.61860665222551
IYD	-2.86924719721604	3.48725991852108	-3.67683879940173	0.000955282551627757	0.0113339436152083	-0.972716031624511
MT1HL1	-2.86266817665895	10.5877767246218	-7.89985112516063	1.03748789014911e-08	3.43686129243761e-06	10.0393999086955
PGLYRP2	-2.85896510024287	8.04780524813741	-5.30302723629576	1.09471326076582e-05	0.000423878677337357	3.31438319578431
ADH1C	-2.85749039774529	9.78874236790799	-5.38605982796615	8.69411786185724e-06	0.000359377244483097	3.53709728357718
TDO2	-2.85277122739397	9.15707665944515	-7.47151964255623	3.11746036444824e-08	7.40633007796187e-06	8.98030575129665
CFHR3	-2.85188727418176	7.35012393521361	-4.11750037835579	0.000290789903942609	0.00476944110232229	0.159149297942715
AKR1D1	-2.85123998411227	8.40461400908428	-6.96361130570321	1.18243245773571e-07	1.87910887877999e-05	7.69391725982952
ACADL	-2.83846032006164	4.99428308481608	-4.90102525042701	3.34474158386324e-05	0.000972414364060117	2.23618515221118
SAA1 /// SAA2 /// SAA2-SAA4	-2.83617577834227	7.89839935840523	-3.14375322798255	0.00383111391922109	0.0300359331266933	-2.27822519349506
PLAC8	-2.83145444067878	6.91649568447881	-7.68290791622676	1.80615662896323e-08	5.21318242676472e-06	9.50604979748931
MOGAT2	-2.82302040325547	5.40214093849237	-8.89400194925371	8.83643144597446e-10	6.70428605191353e-07	12.3991565114309
DNASE1L3	-2.82227741578463	7.478336229572	-10.0447764697839	6.00295003505734e-11	1.41189384824549e-07	14.9521421715226
abParts /// IGKC /// IGKV4-1 /// IGKV4-1	-2.8180086192893	5.81111310548342	-3.73328423448864	0.000821692931319285	0.0101396735281372	-0.829946222104182
CYP3A4	-2.80911453303097	9.17825861484137	-4.86728188295274	3.67339598498118e-05	0.00103719416046528	2.14582946262131
RDH16	-2.80899314348992	8.11100031067865	-4.95148536737108	2.90722120670249e-05	0.000871055322059141	2.3713753595112
SMIM24	-2.80718021467945	5.80360946469204	-4.196322665677	0.000234421437724553	0.00408414238168999	0.365182393848643
CYP39A1	-2.8019793543884	6.04430458842488	-8.39464796261392	2.99632427262199e-09	1.42190062323298e-06	11.2314785290023
MT1H	-2.79819879277421	10.0683613178104	-8.01937395732709	7.66363654953471e-09	2.69027957679189e-06	10.3304947007688
LYVE1	-2.79370232131212	6.02986178971908	-6.71447793662816	2.29792339407357e-07	2.89022236516634e-05	7.05183065303074
SRPX	-2.78637748375197	6.39676819126161	-6.81215092017829	1.76956460900728e-07	2.44824468257948e-05	7.30437774912091
KMO	-2.7803257475321	6.90498162932095	-7.81322765995289	1.29364029028638e-08	4.003476266781e-06	9.82720382363418
GNMT	-2.77749296540295	7.62700385531698	-5.78474688758558	2.88578405052883e-06	0.00016276652486436	4.60377227753894
MFSD2A	-2.7754604073711	5.65165109623406	-6.06238905330601	1.34573164281252e-06	9.50498745914426e-05	5.34197834541517
BCHE	-2.76588719913519	8.23535544958695	-5.56219589399478	5.33644982712493e-06	0.000253562222088845	4.00904663463805
RSPO3	-2.76185175540584	5.09452808159577	-5.51625894785245	6.06020634674777e-06	0.000277848057067266	3.88604455107441
FAM150B	-2.75264437535429	3.86352267392594	-5.46259235428372	7.03172848856269e-06	0.000310293159570346	3.74226402762137
GREM2	-2.75001648836787	4.40232638215956	-6.66068583512034	2.65465649375888e-07	3.20025575583443e-05	6.91231004763571
HHIP	-2.7446678743347	3.96468944004301	-7.33086277939874	4.49606165086958e-08	9.75226161512131e-06	8.62726272530522
TMEM27	-2.74380050103543	5.67804244580534	-8.0253045054165	7.54967541181517e-09	2.69027957679189e-06	10.3448869115864
NR1I2	-2.71859772464247	5.88300765778586	-8.93193170788905	8.06451278786366e-10	6.70428605191353e-07	12.486375609321
C8A	-2.7065802395127	8.71859372137331	-7.20820679207691	6.19926665459253e-08	1.225266821143e-05	8.31736385528602
MYOT	-2.70178137835896	1.95330046179177	-5.08259626943467	2.01949543190781e-05	0.00066993698954121	2.72293878321634
CYP2C8	-2.69858307254996	9.2978468288893	-5.95171365560673	1.8228768517346e-06	0.000115875847439994	5.04829586838457
TSLP	-2.69007869905424	4.26644172812627	-6.33551562034049	6.3892545203091e-07	5.71388845314335e-05	6.06278431238936
FOLH1B	-2.68591029623042	5.46606153595376	-6.0400769842667	1.43053449978226e-06	9.89593277496437e-05	5.28284040075497
ANGPTL1	-2.68080145317562	3.98351285486273	-8.59593320252752	1.82437027804394e-09	9.80782573144522e-07	11.706486498772
F9	-2.67782984019136	10.0319371921574	-7.22529607335391	5.92730707453114e-08	1.18144290163536e-05	8.36065300429232
MT1E	-2.67623268573877	10.2898819184109	-7.61499640289842	2.15104821078933e-08	5.68456785592867e-06	9.33778947970871
LOC101928916 /// NNMT	-2.67608708279919	10.0199128742382	-4.80402570588988	4.37872958193403e-05	0.00118376689387458	1.97656856902618
SLC25A47	-2.67073844081233	6.62067792682272	-6.256063918008	7.93020353728162e-07	6.66137097131656e-05	5.85373070049584
MT1X	-2.67002611275351	10.460700575582	-8.61770410997451	1.72959933508713e-09	9.80782573144522e-07	11.7575140685655
AFM	-2.66403946705398	8.44323648190026	-5.15565609275394	1.64843256326531e-05	0.000576094114234771	2.91895575042127
IDO2	-2.66399676305164	4.58797681761303	-4.67612380530326	6.24360080361273e-05	0.00153127727738239	1.63493422077693
FETUB	-2.6631034991118	6.64157933551206	-5.72454705379126	3.40701679992809e-06	0.000186355895661183	4.44312101646411
CPED1	-2.66295358397524	6.31471808333253	-9.24300671197257	3.83798759595223e-10	4.75102464509454e-07	13.1937849595683
CYP1A1	-2.65798937376106	4.7194958371545	-4.55908190694313	8.63357644311058e-05	0.00195439574535092	1.32321673616297
SLC10A1	-2.65653591201892	9.23019323283215	-5.00978767257671	2.4723940800258e-05	0.000780546426338345	2.52766438048122
CXCL2	-2.64698098080228	7.87492117655894	-5.00322334775531	2.51790956943448e-05	0.000789616440974651	2.51006357389486
DCN	-2.63753464360675	8.04764316193338	-5.19844884968253	1.46364702998949e-05	0.000525572185425235	3.03378191589079
CTH	-2.62263089383562	7.90904275524144	-6.36338925132205	5.92361799657053e-07	5.42067452426878e-05	6.13599521548414
STAB2	-2.62185577775848	4.65082778403452	-10.1800850256001	4.42545107109395e-11	1.15651787991255e-07	15.2397171197892
ABCB11	-2.61784553590424	4.98847602385555	-4.69575767052473	5.91286013825151e-05	0.00147633195808573	1.68731683381805
MME	-2.61174932758029	3.84618051859507	-6.59916381382221	3.1321404842926e-07	3.52478201868717e-05	6.75237323061064
SLCO1B3	-2.61103529333845	7.6614917220993	-5.02085029024924	2.3975414864048e-05	0.000762029402165419	2.55732843442989
SLC1A1	-2.61013802573757	6.65249009004125	-4.70901334948855	5.69948049307045e-05	0.00143683958601671	1.72269601095928
PAMR1	-2.60726158704994	5.15708352423055	-6.3424562587335	6.26995426272284e-07	5.62860016256646e-05	6.08102054177902
GSTZ1	-2.59451206856104	6.44403192437826	-8.60026756176675	1.80508821373105e-09	9.80782573144522e-07	11.7166510005267
PVALB	-2.59078556944765	2.15521025081602	-7.10044260100257	8.23254442006237e-08	1.44499585641692e-05	8.04356444009513
NAPSB	-2.58686769593304	4.2052138748611	-6.63183179607231	2.86865248516228e-07	3.36813888677726e-05	6.8373473516623
IGKV1OR2-108 /// IGKV1OR2-108	-2.58046639089157	5.68746779509372	-2.68183900606318	0.0119605373078032	0.0670854504227244	-3.32776377771735
HEPACAM /// HEPN1	-2.57655100192716	4.96264033737023	-5.29207386492269	1.12851511871838e-05	0.000431588221012296	3.28499687381946
BLOC1S1-RDH5 /// RDH5	-2.56234021421311	5.14935807124921	-6.07220252334606	1.31005805627682e-06	9.30893217028122e-05	5.36797754466436
RTP3	-2.55289031274383	6.28085303227605	-5.10416504413199	1.90200381836857e-05	0.00064090443851044	2.78080185329627
ETNPPL	-2.55228818454084	7.56404258544743	-6.4492077239921	4.69457104399435e-07	4.54388110924885e-05	6.36095836646695
CTB-167B5.2	-2.54991078331015	4.48009097341251	-8.27709820443236	4.01318437688732e-09	1.74796475082203e-06	10.951396821009
FMO3	-2.54718857046372	9.18588250945919	-3.87399362215035	0.000563105236494954	0.00775877865399023	-0.470989793935993
LOC157273	-2.54500021326483	3.74959630238349	-4.94297376454804	2.97679552765475e-05	0.00088737935120963	2.34856604288342
PHYHD1	-2.54447219870923	5.36162558584977	-5.9567443064309	1.79787063932231e-06	0.000115256797678196	5.0616628369489
LPA	-2.52681305201379	6.1866434087725	-5.32742509243076	1.0230267788207e-05	0.000404396467863242	3.37983439806935
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@	-2.52602950676841	5.8632787865275	-3.12636950999294	0.00400376746189329	0.030959156272701	-2.31927122216744
TMEM45A	-2.51489252170527	7.6467805356587	-7.06031889279092	9.15269533400996e-08	1.53765281611367e-05	7.94126415900776
KLKB1	-2.50818543070535	8.09899793126205	-8.75310158025531	1.24299717969099e-09	8.84272681454125e-07	12.0733275581976
ASPG	-2.50814150829376	4.4997945433149	-6.48450154888769	4.26723944759821e-07	4.34482561937272e-05	6.45327817688401
PON1	-2.50740335967756	8.87685813868355	-5.80450759733422	2.73283245025527e-06	0.000156771266414644	4.65646552381965
SLC16A4	-2.49193446102164	4.09819563022904	-6.58712708304692	3.23529744525665e-07	3.55580354731011e-05	6.72103672504027
CRYAA	-2.48525959535021	4.13854514226912	-3.21477078956726	0.0031969142449812	0.0265506437295049	-2.10942402666746
DIRAS3	-2.48438815772769	3.58756718175256	-4.71721562416802	5.5713031399429e-05	0.00141968634725305	1.74459298025092
HPGD	-2.48361716805308	7.16466044133332	-3.98970367919887	0.000411752190080359	0.00615665067431027	-0.172850898972768
GLYATL1 /// LOC100287413	-2.48040238068688	7.32081010872917	-6.29309484038992	7.17002838305977e-07	6.23634584253288e-05	5.95123402145289
LIFR	-2.47927489490914	5.82786121249002	-8.4945983423711	2.34047429170185e-09	1.17123309235803e-06	11.4680755942519
ECHDC3	-2.47353722896455	7.39769399062951	-3.72375978176872	0.000842880879937472	0.0102984718421451	-0.854088317115882
OGDHL	-2.47192822650311	6.64847092816258	-5.35046187515854	9.59666443618864e-06	0.000384520523916792	3.44162723845822
CCL21	-2.46957447885279	5.94932318828394	-3.92659200861639	0.000488531379814147	0.00696757655545289	-0.335774547310969
NR2F2-AS1	-2.452445742298	3.80141943148341	-6.11842077404056	1.15446483987989e-06	8.73087235819131e-05	5.49033020312126
HAND2-AS1	-2.44834831398152	3.21132664260632	-4.18494700253002	0.000241836015791127	0.00416702057978557	0.335392578885979
DCDC1 /// DCDC5	-2.44761464722307	2.44605384745771	-4.5486469582221	8.88639225351902e-05	0.00198676754565368	1.29547548799178
HPD	-2.44694050866439	10.3928562677946	-4.49979512039348	0.000101711881553017	0.00218471548322096	1.16572471842856
PTGER2	-2.44499578398422	2.97687966697307	-6.42831873881233	4.96765430105833e-07	4.74689940501482e-05	6.30626277926155
LECT2	-2.43010663156576	9.73489095123414	-4.02133813414483	0.000377856455250584	0.00575594807480164	-0.0909202870584052
KCND3	-2.42045672930488	4.56739018275794	-9.09698105034108	5.42988283697025e-10	5.55264540545827e-07	12.8634669667994
GHR	-2.41913602110056	8.29436896691876	-6.11383231199357	1.16903873331141e-06	8.75229654424375e-05	5.47819037649611
NGFR	-2.39509029025809	4.15641870592821	-5.43583212061567	7.57318133529412e-06	0.000329854120381699	3.67054084684642
PDGFRA	-2.39507304074481	5.75631773152176	-6.01658428332348	1.52566635213172e-06	0.000102843246344982	5.22053521387966
RBP5	-2.39432359988488	7.45668744834322	-6.03141470151386	1.46489416782205e-06	0.000100449885793512	5.25987158095804
GPD1	-2.3933176183906	4.31597103631127	-6.17508023444741	9.88925953210516e-07	7.77910983930145e-05	5.64010279980515
GGT5	-2.39277769403646	3.39244465146363	-4.07507744805426	0.000326452706095559	0.00517396741736358	0.0486458166172632
SLC51A	-2.39222986801722	7.23445446622395	-3.27195774653459	0.00276062562739544	0.0240659432010159	-1.9722367310071
PRG4	-2.39178546500528	4.86790708579781	-3.86940915843729	0.000570109838039965	0.00782321084638272	-0.482749635554469
PZP	-2.39002496688305	6.08803033167577	-5.30828555734769	1.07884880187632e-05	0.000420302522623789	3.32849007437469
GCGR	-2.38964707445094	5.38736733306148	-6.71624644248759	2.28705830010655e-07	2.89022236516634e-05	7.05641246199814
ALDH8A1	-2.38798579466363	9.28171840569334	-7.39222130908154	3.83117590097634e-08	8.7484715719382e-06	8.78158078708778
AADAT	-2.38145118350274	5.59984977976582	-6.81629290408603	1.75010501928992e-07	2.43564911560349e-05	7.31506454331504
PDE2A	-2.3807194630518	4.77432155366307	-6.10473843507168	1.19847435165999e-06	8.8087864847009e-05	5.45412576504267
CDHR5	-2.37269346552864	5.8932472018372	-3.54591696233142	0.00135163905408044	0.0144963750806986	-1.30088195105673
DNM3OS	-2.3719718197572	3.49552413909537	-5.38008076884387	8.83952807503357e-06	0.000364746842675069	3.52106359762604
MOGAT1	-2.36477431313638	4.78618339459212	-6.72216813840229	2.25105527782623e-07	2.86188216943096e-05	7.07175185779537
CYP4A11 /// CYP4A22	-2.3607897764147	6.77192228928074	-7.51857692633082	2.75947804347936e-08	6.97880898738005e-06	9.09784935290883
GAS1	-2.35715108166487	4.00474357078433	-4.57812619790439	8.19044794882947e-05	0.00187574815731713	1.37386834972478
SAA2-SAA4 /// SAA4	-2.35470374851482	9.89040284274808	-4.92083560958133	3.16563881151069e-05	0.000931862638882748	2.28925051410364
STEAP4	-2.35211796407459	5.92830522511461	-8.46190578075062	2.5370733904702e-09	1.2431659613304e-06	11.390844976078
GRAMD1C	-2.3516082314995	5.78811274347788	-4.00029227121701	0.000400086882416731	0.00602435561744015	-0.145446575175224
LOC149703	-2.3489029469128	7.11302825948127	-5.67620322352687	3.89354157481052e-06	0.000202672158941587	4.31398216050646
ACSM5	-2.3484143909514	7.47204219848185	-5.44961295381529	7.28931091672423e-06	0.000319897912132879	3.70747864411503
CD5L	-2.34199306035307	7.31035085302142	-6.45759772763502	4.58921274442957e-07	4.51624618196584e-05	6.38291519273542
NR3C2	-2.3382715058545	4.80032041584464	-5.26553604020106	1.21481422262482e-05	0.000460845653486062	3.21379526360952
DPT	-2.33701047254205	5.44785669051411	-6.26097655406619	7.82484330560707e-07	6.59642704472682e-05	5.86667245486035
ITLN1	-2.33610958747209	4.88620040061508	-3.40713923464113	0.00194503521693191	0.0187642445866442	-1.64375097431257
C6	-2.3303583591972	10.1383297842928	-5.32348524461992	1.03427578611497e-05	0.000407154323018644	3.36926560302781
AGXT2	-2.3271789490054	6.9010989159998	-5.54127978830298	5.65454233810096e-06	0.000265432587078412	3.95304963931169
FAM134B	-2.32326420896944	4.80521298831226	-8.11979962118659	5.95002078286537e-09	2.37194048835582e-06	10.5735457609857
CFHR5	-2.32255883398729	7.95574735871306	-3.12873102634773	0.00397988440078871	0.0308526305558834	-2.31370169745367
APOA5	-2.31604199069975	7.55724291869042	-5.16406054005109	1.6103840773356e-05	0.000566161935709017	2.94150704532033
ACSM3	-2.31404684942498	6.03607636078398	-4.96572814734113	2.79441340816294e-05	0.000846966538144231	2.40954756334401
WFDC1	-2.31277489376689	4.23905691413193	-4.16792928353332	0.000253361749656728	0.00431191631832578	0.290861684191219
CYP4A11	-2.31075707801883	8.19134112743685	-6.57687541599176	3.325867862031e-07	3.6215005608782e-05	6.6943359937623
MT2A	-2.30056341093419	11.1347368466622	-7.33323089554914	4.46834112791213e-08	9.75226161512131e-06	8.63322743067419
SPRY4-IT1	-2.29727600702426	3.30638497181111	-5.17290019155236	1.57131381299691e-05	0.000555748885438907	2.96522640129802
ACMSD	-2.29400719621415	7.65433238408769	-7.12946873455809	7.62597498950218e-08	1.3691826851381e-05	8.11745017519072
ASPA	-2.28899206113203	3.96233874979456	-5.39696569735536	8.43504368153262e-06	0.00035427183462437	3.56634116927669
ADRA1B	-2.28241286787742	2.41900416871181	-4.28008164220069	0.000186316255051358	0.00346415677376122	0.585059121360161
TMEM100	-2.27959971856487	4.42493156159631	-6.25269723173264	8.00323555631322e-07	6.69687499029675e-05	5.8448603999095
ADIRF	-2.27788492660749	6.05770879476111	-3.04473805302184	0.00491867394371473	0.035783238835809	-2.5105237106458
CD1D	-2.27579573138324	5.536278842246	-5.93415274235506	1.91295163095873e-06	0.000120947909570294	5.00162188685854
KBTBD11	-2.26338198994088	4.42221569293221	-5.20476711846682	1.43818052320763e-05	0.00052063718738878	3.0507360156026
ABCA6	-2.25815669984774	6.69793338668223	-4.68902916839983	6.02419319042417e-05	0.00148989509819954	1.66936266837995
BHMT	-2.25679405316913	9.47585099040791	-4.14686854476054	0.000268377610868178	0.00450606554441797	0.235808772249618
SLC27A5	-2.2536372814986	7.80073837451192	-6.14064619224101	1.08642805735477e-06	8.32338368370821e-05	5.54911000659651
EGR1	-2.2530513647316	9.34710063509993	-6.19712058558069	9.31207449130359e-07	7.47508505240479e-05	5.69829594934281
HPR	-2.25255526690489	8.77335493127632	-4.96597960188267	2.79246158503915e-05	0.000846966538144231	2.41022153820724
EPHX2	-2.24887277218569	7.61020659861257	-4.54905364600576	8.8764028456352e-05	0.0019864224065589	1.29655649880209
XDH	-2.24806335633599	7.17501937989276	-5.39801417893662	8.41054855858188e-06	0.000353874959030136	3.56915253156752
IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526	-2.24731775340477	4.29661416579232	-2.7614888949885	0.0098804497689427	0.058374322674085	-3.15336511600263
IL33	-2.24560309340634	5.10674046356422	-5.40109705063678	8.33893795556815e-06	0.000351490718127174	3.57741871069798
C2orf40	-2.23905957302611	3.27049361648955	-4.11550975340221	0.000292374057622674	0.00478208472551133	0.153957881779886
SLC46A3	-2.23787880375403	6.95516543749399	-6.48469672071619	4.26498928285242e-07	4.34482561937272e-05	6.45378836836823
ART4	-2.23650808547283	5.79809323803165	-6.3471192382163	6.19107215150437e-07	5.58406340011247e-05	6.09326992936453
CNTN3	-2.23167793314617	4.46365863530326	-4.20377832113446	0.000229683991498828	0.00402743504522076	0.384716479418374
CYP2C9	-2.22693954987226	9.89972167414065	-5.34603300671326	9.71534109774679e-06	0.000388613643909872	3.42974802969288
CYP4F2	-2.22652613549187	8.76326088266595	-5.72974037912532	3.35853598201256e-06	0.000184132322370479	4.456987204706
TNFRSF17	-2.22633756637357	1.97402474234185	-3.01974005043048	0.00523652472822811	0.0374811508240795	-2.56858451949179
CLRN3	-2.22608687381811	6.65464421842517	-4.82220809304827	4.16318880858522e-05	0.00113594200438427	2.02520331561272
FMO2	-2.22285924957178	5.85845517751684	-5.9690608922678	1.73809887423381e-06	0.000112928413044141	5.09438232989299
AZGP1P1	-2.21892963208016	4.91661137707465	-5.36583445192963	9.19591183140305e-06	0.000371860336719093	3.48285753102471
FNDC4	-2.21845889194891	5.54479683361689	-5.19880676957064	1.46219239690915e-05	0.000525572185425235	3.034742338715
P2RY13	-2.21634004164506	5.32632142237656	-5.23803648642137	1.3112283802655e-05	0.000490303521523759	3.14000831846183
AVPR1A	-2.20980276070333	5.03424819838339	-4.71903810603887	5.54321502785653e-05	0.00141406092684583	1.74945885146937
ADH4	-2.20267299730976	9.08099915716883	-5.92364351596875	1.96899082205726e-06	0.000122738163891248	4.97368071792583
NTF3	-2.1972799080111	4.04930678628368	-6.4779848575124	4.34306569589617e-07	4.37372589771402e-05	6.43624104534573
IGF1	-2.19451317032236	6.52769419737382	-5.99190773507003	1.63248159523779e-06	0.00010877044509913	5.15504928486423
ADH1B	-2.18697774077368	10.0975623850849	-6.0461814275985	1.40681054891705e-06	9.76052628629177e-05	5.29902369892483
PPP1R3B	-2.1827014037372	6.822312916497	-5.387035051761	8.67062930219098e-06	0.000359082154186209	3.53971242025214
GPM6A	-2.17566828951832	4.78466742422308	-9.5071163134754	2.06375489198549e-10	3.03371969121867e-07	13.7833196023578
STEAP3	-2.17204907661036	7.04113849522258	-10.4933847133946	2.20429337914566e-11	8.24225910656311e-08	15.8955389639049
AQP9	-2.17121420291592	9.28709372952367	-3.99764690848511	0.000402970464912313	0.0060638933683542	-0.152294866308821
ABCG8	-2.16321978796605	5.82901374932407	-3.37252582482273	0.00212840263325951	0.020032024783619	-1.7284001984764
SELE	-2.16313819333228	4.10479609190573	-3.89027100850168	0.000538909137006203	0.00748744627833815	-0.429202422466632
PROZ	-2.16236714226031	5.37473965584193	-6.08691216999295	1.2583662438275e-06	9.09510420330861e-05	5.40693524167901
RCAN1	-2.15363221034811	7.25200318992804	-7.20213139537876	6.29897954313394e-08	1.22593955593094e-05	8.30196551815769
PON3	-2.14956597692844	10.2212490157839	-5.34125632047781	9.84498913308658e-06	0.00039180058275837	3.41693557121909
TFPI2	-2.14955687775983	4.3273402552335	-4.13059743117675	0.000280575889333465	0.00467030779697317	0.193320489661342
AZGP1 /// AZGP1P1	-2.14733458596727	9.22348667186483	-7.10442504815342	8.14650273724682e-08	1.44064469458681e-05	8.05370770147462
HAL	-2.14634005356992	7.69049218615799	-4.10739887617273	0.000298917062723251	0.00484864090706956	0.132811517055654
GABARAPL1 /// GABARAPL3	-2.14626910140878	8.40832930011488	-6.1159849709156	1.16217844501999e-06	8.73304697344096e-05	5.48388592617454
ITIH4	-2.14168800927438	8.66921962883129	-6.45116192482132	4.66981419676789e-07	4.53859627718929e-05	6.36607314500987
LEPR /// LEPROT	-2.14100295500703	7.66887804029327	-5.5414563760266	5.65177853706405e-06	0.000265432587078412	3.95352246462924
COLEC10	-2.13943154767294	5.05994232298962	-8.39110522197898	3.02274792353949e-09	1.42190062323298e-06	11.2230661294828
ANKRD55	-2.13357726059783	4.23321333142576	-8.02984144850207	7.46366184238129e-09	2.69027957679189e-06	10.3558938318676
FCGR2B	-2.13305561944034	6.13870557515214	-5.97642642636236	1.70331659953807e-06	0.00011128335116982	5.11394438903486
IGK	-2.13008004343172	4.62926317388649	-3.24686297779809	0.00294453880564374	0.0251746829184808	-2.03257228176055
MASP2	-2.12684412496881	7.0945121574429	-5.89319718613314	2.14087040886524e-06	0.000130787719523404	4.89269335211872
AKR7A3	-2.12579901993212	7.89967151345249	-7.1877359271628	6.5418069082557e-08	1.25092112587133e-05	8.26546157216049
PCK1	-2.12378266841024	10.5831601200076	-4.97564718538537	2.718444271038e-05	0.000831239847931047	2.43613486044282
PLCXD3	-2.12372571167014	3.61213713557748	-4.78057647263339	4.67320405140226e-05	0.0012419633817964	1.91386881090354
GABRP	-2.12284036108872	3.55254415021791	-3.53182750643179	0.00140278780460669	0.0147953224952239	-1.33593534507285
PIK3C2G	-2.11883228670712	5.0832839010467	-6.01738141685113	1.52233604158201e-06	0.000102843246344982	5.22264992815967
HSD17B6	-2.1156591186426	10.0134928167404	-4.12864662330354	0.000282074564239052	0.00468199982420784	0.188229048332434
UGT2B15	-2.10955553269005	8.87797519234964	-3.78059584310696	0.000723911209340656	0.00924844738929507	-0.709722936216363
CES4A	-2.10533899746959	2.10807617031336	-4.22467401157093	0.000216904035040661	0.00386776565895099	0.439504283801865
IGH /// IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	-2.10396942721282	4.76076895791469	-3.00887855067295	0.0053806281205716	0.0382102576678273	-2.59373570323869
ECM1	-2.09878152337101	6.54097831572112	-10.3551322988715	2.99345011449193e-11	8.80074333660629e-08	15.6078614344303
ADAMTSL2	-2.09142973738517	2.38799455615439	-3.61600555078343	0.00112292616661073	0.0127099246576921	-1.12573512325601
DNALI1	-2.09028229957019	4.14612170428671	-4.34079346742802	0.000157679485955978	0.00305487768507793	0.744984388416762
PBLD	-2.08924626309163	8.53078103745647	-5.71371078110631	3.51045754052305e-06	0.000189806807708281	4.41418398593731
ZNF385B	-2.08867112265595	4.93484491733838	-4.41159940784299	0.000129742900810975	0.00263519259678249	0.932028249946867
C8orf4	-2.08389784907466	7.30726530151218	-5.51885862796624	6.0167302454218e-06	0.000276631609147672	3.89300733673825
TAT	-2.08334488625848	7.37807690343041	-4.82848362633075	4.09127864721442e-05	0.0011228339997956	2.04199272396943
MAN1C1	-2.0766981199397	6.06721264323036	-8.28717383506534	3.91364484890935e-09	1.73677220464807e-06	10.9754806342126
CDH19	-2.07580187682019	3.60862616550855	-7.94640605299431	9.21828814838161e-09	3.14223387318747e-06	10.153017715855
FBP1	-2.0755613365512	9.21024239678457	-5.89596851774209	2.12461816724423e-06	0.000130472635231291	4.90006746259151
SPATA18	-2.07321528627207	2.5117156545873	-6.28959443677354	7.23861571008281e-07	6.23634584253288e-05	5.94202236158929
RP11-327J17.2	-2.07149183869831	2.82833054947576	-3.69634838762702	0.000906876070713096	0.010908226182689	-0.923453333132018
CLEC3B /// EXOSC7	-2.07126943857527	6.5615775601069	-9.17298077196619	4.53119239855005e-10	5.31430765218368e-07	13.03577042728
CHST7	-2.06831836263967	4.59449360331786	-5.61363950890268	4.62852761346389e-06	0.000229185198881412	4.14670627503284
SCN7A	-2.0649357130969	3.37742152388189	-5.56748658816172	5.25888064030092e-06	0.000251912164276736	4.02320860810396
HAO1	-2.06366076526623	8.75495888905002	-5.20332108272799	1.4439694840804e-05	0.000521692200700015	3.04685580234499
ADRA1A	-2.06299489927921	4.12312906991568	-7.39908135495462	3.76334366889419e-08	8.67782775415601e-06	8.79880421158535
CYP4F2 /// CYP4F3	-2.04733581188863	7.38859620874561	-5.11531545812692	1.84397162121107e-05	0.000628553804795427	2.81071731786366
SAMD5	-2.03065727080154	4.43709968364676	-5.22555541897473	1.35748240333262e-05	0.000502012360477722	3.1065179452636
PTH1R	-2.02871178310508	5.82885920463988	-10.4449536520816	2.45305330552473e-11	8.24225910656311e-08	15.7950714910854
C1R	-2.02645991931251	9.99672628775865	-6.12069065027194	1.14732324819546e-06	8.71738316104247e-05	5.49633509234727
KDM4C /// KDM4C	-2.0240302641472	3.7325593279026	-5.108927776235	1.87699592211382e-05	0.000635296567678931	2.79357964500513
PCDH9	-2.02360130916082	3.53463990465842	-7.82384019575384	1.25907303407231e-08	4.003476266781e-06	9.85325571915798
OTC	-2.02134681685366	7.94881421569438	-3.21732676829236	0.00317607686597455	0.0264616818589166	-2.10331600362901
SPP2	-2.02107920298154	8.75925622226193	-4.39251975754976	0.000136748146913755	0.00272569187746738	0.881573576447817
ENO3	-2.02093176016759	5.26348299238579	-6.0069494599103	1.56650578451973e-06	0.000104969276501151	5.19497154317386
SLC13A5	-2.02031674237133	8.63717669488825	-4.22885222351675	0.000214434099919858	0.00383535363506848	0.45046645364591
IGLJ3 /// IGLV3-19 /// IGLV3-19	-2.01822492980427	4.34824218798263	-2.53257421691492	0.0169966281638587	0.0862110619827379	-3.64627967072622
RERGL	-2.01489539923608	1.77473859767537	-3.14178571855959	0.00385029210836351	0.0301360633573077	-2.28287631426369
ETFDH	-2.0092125052574	6.88734306607359	-6.87094674252068	1.51276312934559e-07	2.26625406383492e-05	7.45590014653061
FOLH1 /// FOLH1B	-2.0077741494387	6.37818190672982	-7.20165198803817	6.3069169331481e-08	1.22593955593094e-05	8.30075024826647
EGR2	-2.00359893685014	5.35174763717	-4.46522284117474	0.000111901824078633	0.00236047614558696	1.07402831203928
SPIC	-1.99848869277658	3.13470744563691	-3.63128917708768	0.00107829723271033	0.0123956749332097	-1.08737625274985
HK3	-1.99435600328516	3.50236539436457	-4.27170618388469	0.000190650496484071	0.00351970147355208	0.563031806366515
NDST3	-1.9929436119514	2.97079521873975	-5.10710121258946	1.88654761057733e-05	0.000636608318519063	2.78867918464218
